,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost
178671,506308,21498,RED SPOTS  WRAP ,100,2010-04-29 10:54:00,0.42,14911,EIRE,42
368643,525037,22078,RIBBON REEL LACE DESIGN ,20,2010-10-03 12:40:00,2.1,14911,EIRE,42
437341,531231,22078,RIBBON REEL LACE DESIGN ,20,2010-11-05 17:24:00,2.1,,EIRE,42
437357,531231,22837,HOT WATER BOTTLE BABUSHKA ,9,2010-11-05 17:24:00,4.65,,EIRE,41.85
220266,510775,37501,TEA TIME TEA SET IN GIFT BOX,6,2010-06-03 14:44:00,6.95,14156,EIRE,41.7
306303,519249,85068,CREAM SWEETHEART SHELF + HOOKS,6,2010-08-15 15:01:00,6.95,,EIRE,41.7
415597,529093,85068,CREAM SWEETHEART SHELF + HOOKS,6,2010-10-26 13:39:00,6.95,14911,EIRE,41.7
515387,537378,22119,PEACE WOODEN BLOCK LETTERS,6,2010-12-06 13:06:00,6.95,14911,EIRE,41.7
48572,493955,21484,CHICK GREY HOT WATER BOTTLE,12,2010-01-08 14:12:00,3.45,14016,EIRE,41.4
64110,495073,21529,RETRO SPOT CERAMIC TOASTRACK,12,2010-01-21 08:47:00,3.45,14911,EIRE,41.4
429948,530426,21484,CHICK GREY HOT WATER BOTTLE,12,2010-11-03 10:20:00,3.45,14911,EIRE,41.4
19292,490972,84971S,SMALL HEART FLOWERS HOOK ,48,2009-12-08 16:40:00,0.85,14911,EIRE,40.8
32518,492015,22197,"POPCORN HOLDER , SMALL ",48,2009-12-15 12:00:00,0.85,14911,EIRE,40.8
48163,493877,20794,BLUE  TILE HOOK,16,2010-01-07 19:34:00,2.55,14911,EIRE,40.8
76404,496334,20984,12 PENCILS TALL TUBE POSY,48,2010-01-31 14:37:00,0.85,14911,EIRE,40.8
94243,498249,84761,IVORY HANGING BIRD PLANTER ,16,2010-02-17 14:39:00,2.55,14911,EIRE,40.8
124082,501201,21313,GLASS HEART T-LIGHT HOLDER ,48,2010-03-15 12:14:00,0.85,14911,EIRE,40.8
169756,505509,21716,BOYS VINTAGE TIN SEASIDE BUCKET,16,2010-04-22 14:31:00,2.55,14156,EIRE,40.8
169757,505509,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,16,2010-04-22 14:31:00,2.55,14156,EIRE,40.8
173127,505777,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,2010-04-26 10:42:00,0.85,,EIRE,40.8
189557,507386,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,48,2010-05-09 12:06:00,0.85,14911,EIRE,40.8
195739,508098,21713,CITRONELLA CANDLE FLOWERPOT,48,2010-05-13 09:33:00,0.85,14156,EIRE,40.8
270802,515619,22197,SMALL POPCORN HOLDER,48,2010-07-14 09:22:00,0.85,14911,EIRE,40.8
348371,523308,22571,ROCKING HORSE RED CHRISTMAS ,48,2010-09-21 13:06:00,0.85,14156,EIRE,40.8
364961,524747,22741,FUNKY DIVA PEN,48,2010-09-30 14:46:00,0.85,14156,EIRE,40.8
367800,525011,22907,PACK OF 20 NAPKINS PANTRY DESIGN,48,2010-10-03 10:52:00,0.85,14156,EIRE,40.8
372132,525295,22740,POLKADOT PEN,48,2010-10-05 09:26:00,0.85,14911,EIRE,40.8
391280,527042,22945,CHRISTMAS METAL TAGS ASSORTED ,48,2010-10-14 12:31:00,0.85,14911,EIRE,40.8
392400,527104,22741,FUNKY DIVA PEN,48,2010-10-14 17:09:00,0.85,14911,EIRE,40.8
406512,528331,51014L,"FEATHER PEN,LIGHT PINK",48,2010-10-21 13:39:00,0.85,,EIRE,40.8
406513,528331,51014A,"FEATHER PEN,HOT PINK",48,2010-10-21 13:39:00,0.85,,EIRE,40.8
406533,528331,51014C,"FEATHER PEN,COAL BLACK",48,2010-10-21 13:39:00,0.85,,EIRE,40.8
416980,529203,22130,PARTY CONE CHRISTMAS DECORATION ,48,2010-10-27 09:59:00,0.85,14911,EIRE,40.8
437329,531231,22740,POLKADOT PEN,48,2010-11-05 17:24:00,0.85,,EIRE,40.8
437367,531232,22740,POLKADOT PEN,48,2010-11-05 17:30:00,0.85,,EIRE,40.8
460982,532993,22740,POLKADOT PEN,48,2010-11-15 14:26:00,0.85,14156,EIRE,40.8
463370,533120,22418,10 COLOUR SPACEBOY PEN,48,2010-11-16 12:32:00,0.85,14156,EIRE,40.8
64112,495073,84279B,CHERRY BLOSSOM DECORATIVE FLASK,12,2010-01-21 08:47:00,3.39,14911,EIRE,40.68
94217,498249,84279B,CHERRY BLOSSOM DECORATIVE FLASK,12,2010-02-17 14:39:00,3.39,14911,EIRE,40.68
64142,495073,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,24,2010-01-21 08:47:00,1.69,14911,EIRE,40.56
76402,496334,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2010-01-31 14:37:00,1.69,14911,EIRE,40.56
156494,504313,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,24,2010-04-12 14:39:00,1.69,,EIRE,40.56
156497,504313,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2010-04-12 14:39:00,1.69,,EIRE,40.56
163083,504915,84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,24,2010-04-19 10:23:00,1.69,14911,EIRE,40.56
308740,519550,21169,YOU'RE CONFUSING ME METAL SIGN ,24,2010-08-18 10:37:00,1.69,14911,EIRE,40.56
367808,525011,84849B,FAIRY SOAP SOAP HOLDER,24,2010-10-03 10:52:00,1.69,14156,EIRE,40.56
367910,525013,35970,ZINC FOLKART SLEIGH BELLS,24,2010-10-03 11:15:00,1.69,14911,EIRE,40.56
368595,525037,84975,HEART SHAPED MIRROR,24,2010-10-03 12:40:00,1.69,14911,EIRE,40.56
189941,507393,20793,BLUE TILED TRAY,6,2010-05-09 12:49:00,6.75,14911,EIRE,40.5
205479,509198,21462,"NURSERY A,B,C PAINTED LETTERS",6,2010-05-21 08:21:00,6.75,14156,EIRE,40.5
211223,509851,21110,LARGE CAKE TOWEL PINK SPOTS,6,2010-05-26 09:05:00,6.75,14911,EIRE,40.5
371210,525224,21110,LARGE CAKE TOWEL PINK SPOTS,6,2010-10-04 13:07:00,6.75,14911,EIRE,40.5
371211,525224,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",6,2010-10-04 13:07:00,6.75,14911,EIRE,40.5
413967,528949,79323LP,LIGHT PINK CHERRY LIGHTS,6,2010-10-25 16:08:00,6.75,14911,EIRE,40.5
414267,528954,22795,SWEETHEART RECIPE BOOK STAND,6,2010-10-26 08:11:00,6.75,14156,EIRE,40.5
491464,535391,22795,SWEETHEART RECIPE BOOK STAND,6,2010-11-26 10:14:00,6.75,14156,EIRE,40.5
48183,493877,22151,PLACE SETTING WHITE HEART,96,2010-01-07 19:34:00,0.42,14911,EIRE,40.32
308607,519514,21918,SET 12 KIDS COLOUR  CHALK STICKS,96,2010-08-18 09:19:00,0.42,14156,EIRE,40.32
180804,506559,22451,SILK PURSE RUSSIAN DOLL RED,12,2010-04-30 11:48:00,3.35,,EIRE,40.2
187464,507210,22449,SILK PURSE RUSSIAN DOLL PINK,12,2010-05-06 17:22:00,3.35,14156,EIRE,40.2
290081,517630,22451,SILK PURSE RUSSIAN DOLL RED,12,2010-07-30 12:30:00,3.35,,EIRE,40.2
306258,519246,22450,SILK PURSE BABUSHKA BLUE,12,2010-08-15 14:34:00,3.35,,EIRE,40.2
306259,519246,22451,SILK PURSE BABUSHKA RED,12,2010-08-15 14:34:00,3.35,,EIRE,40.2
414322,528954,22448,PIN CUSHION BABUSHKA RED,12,2010-10-26 08:11:00,3.35,14156,EIRE,40.2
436640,531123,22451,SILK PURSE BABUSHKA RED,12,2010-11-05 13:03:00,3.35,14911,EIRE,40.2
437370,531232,22451,SILK PURSE BABUSHKA RED,12,2010-11-05 17:30:00,3.35,,EIRE,40.2
64174,495073,21289,LARGE STRIPES CHOCOLATE GIFT BAG,32,2010-01-21 08:47:00,1.25,14911,EIRE,40
368615,525037,20674,GREEN POLKADOT BOWL,32,2010-10-03 12:40:00,1.25,14911,EIRE,40
368616,525037,20675,BLUE POLKADOT BOWL,32,2010-10-03 12:40:00,1.25,14911,EIRE,40
368617,525037,20677,PINK POLKADOT BOWL,32,2010-10-03 12:40:00,1.25,14911,EIRE,40
122043,501043,21764,VINTAGE WOODEN PLATE RACK,1,2010-03-12 10:09:00,39.95,14911,EIRE,39.95
469392,533595,22803,IVORY EMBROIDERED QUILT ,1,2010-11-18 12:14:00,39.95,14911,EIRE,39.95
15461,490687,21737,SET 3 WICKER LOG BASKETS,2,2009-12-07 13:49:00,19.95,14911,EIRE,39.9
22802,491160,21737,SET 3 WICKER LOG BASKETS,2,2009-12-10 10:29:00,19.95,14911,EIRE,39.9
109641,499919,21473,SWEETHEART CREAM STEEL TABLE RECT,2,2010-03-03 12:20:00,19.95,14911,EIRE,39.9
109642,499919,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,2,2010-03-03 12:20:00,19.95,14911,EIRE,39.9
126749,501484,21737,SET 3 WICKER LOG BASKETS,2,2010-03-17 10:33:00,19.95,14911,EIRE,39.9
130451,501810,21737,SET 3 WICKER LOG BASKETS,2,2010-03-19 14:41:00,19.95,14911,EIRE,39.9
143954,503067,21737,SET 3 WICKER LOG BASKETS,2,2010-03-30 09:47:00,19.95,14911,EIRE,39.9
190009,507393,21473,SWEETHEART CREAM STEEL TABLE RECT,2,2010-05-09 12:49:00,19.95,14911,EIRE,39.9
203879,509039,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,2,2010-05-20 09:55:00,19.95,14156,EIRE,39.9
233524,511993,21473,SWEETHEART CREAM STEEL TABLE RECT,2,2010-06-11 15:22:00,19.95,14911,EIRE,39.9
233525,511993,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,2,2010-06-11 15:22:00,19.95,14911,EIRE,39.9
236243,512282,21737,SET 3 WICKER LOG BASKETS,2,2010-06-14 14:06:00,19.95,14911,EIRE,39.9
285964,517232,21737,SET 3 WICKER LOG BASKETS,2,2010-07-27 13:41:00,19.95,14911,EIRE,39.9
453,489520,21784,SHOE SHINE BOX ,4,2009-12-01 11:41:00,9.95,14911,EIRE,39.8
1118,489550,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2009-12-01 12:33:00,9.95,14156,EIRE,39.8
32521,492015,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-15 12:00:00,9.95,14911,EIRE,39.8
39897,492749,22180,RETRO SPOT LAMP,4,2009-12-18 13:35:00,9.95,14911,EIRE,39.8
39899,492749,79072,TEATIME CAKE TIN WITH HANDLE,4,2009-12-18 13:35:00,9.95,14911,EIRE,39.8
40065,492757,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2009-12-18 14:08:00,9.95,,EIRE,39.8
76388,496334,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2010-01-31 14:37:00,9.95,14911,EIRE,39.8
79165,496594,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2010-02-02 15:36:00,9.95,,EIRE,39.8
97906,498569,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-02-21 12:50:00,9.95,14911,EIRE,39.8
101221,498935,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-02-24 10:42:00,9.95,14911,EIRE,39.8
112121,500123,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2010-03-04 14:24:00,9.95,14911,EIRE,39.8
112126,500123,79072,TEATIME CAKE TIN WITH HANDLE,4,2010-03-04 14:24:00,9.95,14911,EIRE,39.8
138745,502673,22180,RETRO SPOT LAMP,4,2010-03-26 09:46:00,9.95,14911,EIRE,39.8
187410,507210,22180,RETRO SPOT LAMP,4,2010-05-06 17:22:00,9.95,14156,EIRE,39.8
189947,507393,22618,COOKING SET RETROSPOT,4,2010-05-09 12:49:00,9.95,14911,EIRE,39.8
211217,509851,37500,TEA TIME TEAPOT IN GIFT BOX,4,2010-05-26 09:05:00,9.95,14911,EIRE,39.8
220265,510775,37500,TEA TIME TEAPOT IN GIFT BOX,4,2010-06-03 14:44:00,9.95,14156,EIRE,39.8
240817,512698,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2010-06-17 11:59:00,9.95,14911,EIRE,39.8
246605,513270,21217,RED SPOTTY ROUND CAKE TINS,4,2010-06-23 12:31:00,9.95,14911,EIRE,39.8
246621,513270,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4,2010-06-23 12:31:00,9.95,14911,EIRE,39.8
247166,513316,22501,PICNIC BASKET WICKER LARGE,4,2010-06-23 16:03:00,9.95,14911,EIRE,39.8
263797,514866,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2010-07-07 09:42:00,9.95,14016,EIRE,39.8
270253,515588,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-07-13 13:11:00,9.95,14156,EIRE,39.8
271070,515688,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2010-07-14 12:05:00,9.95,,EIRE,39.8
278162,516464,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-07-20 14:27:00,9.95,14911,EIRE,39.8
293222,517974,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2010-08-03 13:55:00,9.95,14911,EIRE,39.8
297832,518395,22120,WELCOME  WOODEN BLOCK LETTERS,4,2010-08-08 12:41:00,9.95,14156,EIRE,39.8
312689,519829,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-08-20 14:53:00,9.95,14911,EIRE,39.8
316340,520189,21217,RED SPOTTY ROUND CAKE TINS,4,2010-08-24 14:29:00,9.95,14911,EIRE,39.8
346259,523062,22180,RETRO SPOT LAMP,4,2010-09-20 12:02:00,9.95,14156,EIRE,39.8
356743,524018,22618,COOKING SET RETROSPOT,4,2010-09-27 10:23:00,9.95,14911,EIRE,39.8
391269,527042,22763,KEY CABINET MA CAMPAGNE,4,2010-10-14 12:31:00,9.95,14911,EIRE,39.8
396472,527393,22776,SWEETHEART CAKESTAND 3 TIER,4,2010-10-17 13:30:00,9.95,,EIRE,39.8
407824,528417,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2010-10-22 09:36:00,9.95,14156,EIRE,39.8
407831,528417,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2010-10-22 09:36:00,9.95,14156,EIRE,39.8
414264,528954,22501,PICNIC BASKET WICKER LARGE,4,2010-10-26 08:11:00,9.95,14156,EIRE,39.8
414301,528954,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2010-10-26 08:11:00,9.95,14156,EIRE,39.8
420115,529585,22768,FAMILY PHOTO FRAME CORNICE,4,2010-10-28 19:37:00,9.95,14911,EIRE,39.8
425736,530064,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-11-01 11:43:00,9.95,14911,EIRE,39.8
452731,532418,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2010-11-12 09:10:00,9.95,14911,EIRE,39.8
452732,532418,22768,FAMILY PHOTO FRAME CORNICE,4,2010-11-12 09:10:00,9.95,14911,EIRE,39.8
452733,532418,22180,RETROSPOT LAMP,4,2010-11-12 09:10:00,9.95,14911,EIRE,39.8
460866,532993,22501,PICNIC BASKET WICKER LARGE,4,2010-11-15 14:26:00,9.95,14156,EIRE,39.8
462956,533096,37500,TEA TIME TEAPOT IN GIFT BOX,4,2010-11-16 10:56:00,9.95,14911,EIRE,39.8
497317,535858,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-11-29 10:41:00,9.95,,EIRE,39.8
504342,536540,22968,ROSE COTTAGE KEEPSAKE BOX ,4,2010-12-01 14:05:00,9.95,14911,EIRE,39.8
509653,536975,22180,RETROSPOT LAMP,4,2010-12-03 14:04:00,9.95,14911,EIRE,39.8
15458,490687,22112,CHOCOLATE HOT WATER BOTTLE,8,2009-12-07 13:49:00,4.95,14911,EIRE,39.6
15487,490687,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,8,2009-12-07 13:49:00,4.95,14911,EIRE,39.6
156527,504313,22505,MEMO BOARD COTTAGE DESIGN,8,2010-04-12 14:39:00,4.95,,EIRE,39.6
182866,506730,79321,CHILLI LIGHTS,8,2010-05-04 10:10:00,4.95,14911,EIRE,39.6
205472,509198,79321,CHILLI LIGHTS,8,2010-05-21 08:21:00,4.95,14156,EIRE,39.6
236185,512282,85042,ANTIQUE LILY FAIRY LIGHTS,8,2010-06-14 14:06:00,4.95,14911,EIRE,39.6
236842,512309,22430,ENAMEL WATERING CAN CREAM,8,2010-06-14 16:43:00,4.95,14911,EIRE,39.6
240800,512696,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2010-06-17 11:57:00,4.95,14911,EIRE,39.6
253548,513810,22649,STRAWBERRY CAKE TEAPOT,8,2010-06-29 09:32:00,4.95,14156,EIRE,39.6
263803,514866,22505,MEMO BOARD COTTAGE DESIGN,8,2010-07-07 09:42:00,4.95,14016,EIRE,39.6
341153,522703,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2010-09-16 11:30:00,4.95,14911,EIRE,39.6
353162,523719,22854,CREAM SWEETHEART EGG HOLDER,8,2010-09-23 16:09:00,4.95,,EIRE,39.6
414268,528954,22854,CREAM SWEETHEART EGG HOLDER,8,2010-10-26 08:11:00,4.95,14156,EIRE,39.6
414325,528954,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2010-10-26 08:11:00,4.95,14156,EIRE,39.6
417609,529315,22854,CREAM SWEETHEART EGG HOLDER,8,2010-10-27 13:29:00,4.95,14911,EIRE,39.6
453375,532432,21485,RETROSPOT HEART HOT WATER BOTTLE,8,2010-11-12 10:28:00,4.95,14911,EIRE,39.6
461043,532993,22430,ENAMEL WATERING CAN CREAM,8,2010-11-15 14:26:00,4.95,14156,EIRE,39.6
32489,492015,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,2009-12-15 12:00:00,1.65,14911,EIRE,39.6
48138,493877,21486,PINK HEART DOTS HOT WATER BOTTLE,24,2010-01-07 19:34:00,1.65,14911,EIRE,39.6
48144,493877,22296,HEART IVORY TRELLIS LARGE,24,2010-01-07 19:34:00,1.65,14911,EIRE,39.6
64134,495073,20778,GARDEN PATH NOTEBOOK ,24,2010-01-21 08:47:00,1.65,14911,EIRE,39.6
66125,495304,84595B,LARGE TRIFLE DESIGN L BLUE BOWL,24,2010-01-22 13:52:00,1.65,14156,EIRE,39.6
76399,496334,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",24,2010-01-31 14:37:00,1.65,14911,EIRE,39.6
109681,499921,21173,LOO ROLL  METAL SIGN ,24,2010-03-03 12:21:00,1.65,14911,EIRE,39.6
156522,504313,21651,HANGING GLASS ETCHED TEALIGHT,24,2010-04-12 14:39:00,1.65,,EIRE,39.6
163036,504913,22077,6 RIBBONS RUSTIC CHARM,24,2010-04-19 10:04:00,1.65,14911,EIRE,39.6
173143,505777,22295,HEART FILIGREE DOVE LARGE,24,2010-04-26 10:42:00,1.65,,EIRE,39.6
173144,505777,22296,HEART IVORY TRELLIS LARGE,24,2010-04-26 10:42:00,1.65,,EIRE,39.6
173146,505777,22464,HANGING METAL HEART LANTERN,24,2010-04-26 10:42:00,1.65,,EIRE,39.6
173162,505777,21911,GARDEN METAL SIGN ,24,2010-04-26 10:42:00,1.65,,EIRE,39.6
178423,506290,22198,LARGE POPCORN HOLDER ,24,2010-04-29 09:16:00,1.65,14911,EIRE,39.6
187364,507210,22561,WOODEN SCHOOL COLOURING SET,24,2010-05-06 17:22:00,1.65,14156,EIRE,39.6
211194,509851,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2010-05-26 09:04:00,1.65,14911,EIRE,39.6
263792,514866,22493,PAINT YOUR OWN CANVAS SET,24,2010-07-07 09:42:00,1.65,14016,EIRE,39.6
270803,515619,22198,LARGE POPCORN HOLDER ,24,2010-07-14 09:22:00,1.65,14911,EIRE,39.6
297821,518395,22077,6 RIBBONS RUSTIC CHARM,24,2010-08-08 12:41:00,1.65,14156,EIRE,39.6
302850,518896,22067,CHOC TRUFFLE GOLD TRINKET POT ,24,2010-08-12 13:38:00,1.65,14156,EIRE,39.6
316338,520189,22198,LARGE POPCORN HOLDER ,24,2010-08-24 14:29:00,1.65,14911,EIRE,39.6
325019,521115,22198,LARGE POPCORN HOLDER ,24,2010-09-02 11:30:00,1.65,14911,EIRE,39.6
346323,523082,22561,WOODEN SCHOOL COLOURING SET,24,2010-09-20 12:15:00,1.65,14911,EIRE,39.6
348357,523308,22333,RETRO SPOT PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156,EIRE,39.6
348358,523308,22334,DINOSAUR PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156,EIRE,39.6
348359,523308,22331,WOODLAND PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156,EIRE,39.6
359333,524205,22074,6 RIBBONS SHIMMERING PINKS ,24,2010-09-28 10:24:00,1.65,14911,EIRE,39.6
363870,524618,22469,HEART OF WICKER SMALL,24,2010-09-30 10:29:00,1.65,14911,EIRE,39.6
368640,525037,22077,6 RIBBONS RUSTIC CHARM,24,2010-10-03 12:40:00,1.65,14911,EIRE,39.6
415571,529093,22296,HEART IVORY TRELLIS LARGE,24,2010-10-26 13:39:00,1.65,14911,EIRE,39.6
416993,529203,21832,CHOCOLATE CALCULATOR,24,2010-10-27 09:59:00,1.65,14911,EIRE,39.6
417596,529315,22136,LOVE HEART SOCK HANGER,24,2010-10-27 13:29:00,1.65,14911,EIRE,39.6
432023,530661,22561,WOODEN SCHOOL COLOURING SET,24,2010-11-04 10:37:00,1.65,14911,EIRE,39.6
436642,531123,22561,WOODEN SCHOOL COLOURING SET,24,2010-11-05 13:03:00,1.65,14911,EIRE,39.6
454169,532566,22198,LARGE POPCORN HOLDER ,24,2010-11-12 13:18:00,1.65,14911,EIRE,39.6
464596,533290,22198,LARGE POPCORN HOLDER ,24,2010-11-16 15:46:00,1.65,14911,EIRE,39.6
492821,535434,22340,NOEL GARLAND PAINTED ZINC ,24,2010-11-26 12:41:00,1.65,14911,EIRE,39.6
504351,536540,22493,PAINT YOUR OWN CANVAS SET,24,2010-12-01 14:05:00,1.65,14911,EIRE,39.6
509291,536885,21832,CHOCOLATE CALCULATOR,24,2010-12-03 11:42:00,1.65,,EIRE,39.6
64165,495073,21260,FIRST AID TIN,12,2010-01-21 08:47:00,3.25,14911,EIRE,39
178669,506308,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2010-04-29 10:54:00,1.95,14911,EIRE,39
460877,532993,22853,CAT BOWL VINTAGE CREAM,12,2010-11-15 14:26:00,3.25,14156,EIRE,39
475152,534156,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,2010-11-21 12:38:00,3.25,14156,EIRE,39
191367,507478,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-05-10 11:32:00,6.45,14911,EIRE,38.7
219714,510743,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-06-03 12:30:00,6.45,14911,EIRE,38.7
220282,510775,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-06-03 14:44:00,6.45,14156,EIRE,38.7
331095,521692,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-09-08 08:18:00,6.45,14911,EIRE,38.7
415587,529093,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-10-26 13:39:00,6.45,14911,EIRE,38.7
460612,532983,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-11-15 13:54:00,6.45,14911,EIRE,38.7
110728,499991,84469,ROSE DES PADDED FLOOR CUSHION,13,2010-03-03 16:37:00,2.95,14156,EIRE,38.35
1044,489546,20692,FLORAL ELEPHANT SOFT TOY,9,2009-12-01 12:30:00,4.25,14156,EIRE,38.25
135942,502422,21361,LOVE LARGE WOOD LETTERS ,3,2010-03-24 12:20:00,12.75,14911,EIRE,38.25
165332,505015,84968B,S/16 VINTAGE IVORY CUTLERY,3,2010-04-19 13:30:00,12.75,14156,EIRE,38.25
178675,506308,22605,WOODEN CROQUET GARDEN SET,3,2010-04-29 10:54:00,12.75,14911,EIRE,38.25
187447,507210,22526,WHEELBARROW FOR CHILDREN ,3,2010-05-06 17:22:00,12.75,14156,EIRE,38.25
236240,512282,22424,ENAMEL BREAD BIN CREAM,3,2010-06-14 14:06:00,12.75,14911,EIRE,38.25
246630,513270,84782C,GREEN 3 TIER GLASS PLATE STAND,3,2010-06-23 12:31:00,12.75,14911,EIRE,38.25
246631,513270,84782A,PINK 3 TIER GLASS PLATE STAND,3,2010-06-23 12:31:00,12.75,14911,EIRE,38.25
248064,513372,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,3,2010-06-24 11:35:00,12.75,14911,EIRE,38.25
248065,513372,21361,LOVE LARGE WOOD LETTERS ,3,2010-06-24 11:35:00,12.75,14911,EIRE,38.25
267662,515305,22605,WOODEN CROQUET GARDEN SET,3,2010-07-09 15:48:00,12.75,14911,EIRE,38.25
356751,524018,22423,REGENCY CAKESTAND 3 TIER,3,2010-09-27 10:23:00,12.75,14911,EIRE,38.25
360291,524299,22236,CAKE STAND 3 TIER MAGIC GARDEN,3,2010-09-28 13:13:00,12.75,14911,EIRE,38.25
367938,525014,22423,REGENCY CAKESTAND 3 TIER,3,2010-10-03 11:17:00,12.75,14911,EIRE,38.25
368576,525037,21002,ROSE DU SUD DRAWSTRING BAG,9,2010-10-03 12:40:00,4.25,14911,EIRE,38.25
460919,532993,22423,REGENCY CAKESTAND 3 TIER,3,2010-11-15 14:26:00,12.75,14156,EIRE,38.25
470959,533759,22423,REGENCY CAKESTAND 3 TIER,3,2010-11-18 14:45:00,12.75,14911,EIRE,38.25
40030,492757,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2009-12-18 14:08:00,1.06,,EIRE,38.16
122016,501043,22096,PINK PAISLEY SQUARE TISSUE BOX ,36,2010-03-12 10:09:00,1.06,14911,EIRE,38.16
124073,501201,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-03-15 12:14:00,1.06,14911,EIRE,38.16
173148,505777,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-04-26 10:42:00,1.06,,EIRE,38.16
189553,507386,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-05-09 12:06:00,1.06,14911,EIRE,38.16
271121,515690,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-07-14 12:07:00,1.06,,EIRE,38.16
285966,517232,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-07-27 13:41:00,1.06,14911,EIRE,38.16
406143,528307,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-10-21 12:10:00,1.06,,EIRE,38.16
406514,528331,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-10-21 13:39:00,1.06,,EIRE,38.16
432021,530661,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-11-04 10:37:00,1.06,14911,EIRE,38.16
40063,492757,85067,CREAM SWEETHEART WALL CABINET,2,2009-12-18 14:08:00,18.95,,EIRE,37.9
497316,535858,85067,CREAM SWEETHEART WALL CABINET,2,2010-11-29 10:41:00,18.95,,EIRE,37.9
15485,490687,20751,FUNKY WASHING UP GLOVES ASSORTED,18,2009-12-07 13:49:00,2.1,14911,EIRE,37.8
19291,490972,21908,CHOCOLATE THIS WAY METAL SIGN,18,2009-12-08 16:40:00,2.1,14911,EIRE,37.8
40105,492761,20751,FUNKY WASHING UP GLOVES ASSORTED,18,2009-12-18 14:22:00,2.1,14911,EIRE,37.8
48149,493877,47599A,PINK PARTY BAGS,18,2010-01-07 19:34:00,2.1,14911,EIRE,37.8
189545,507386,21896,POTTING SHED TWINE,18,2010-05-09 12:06:00,2.1,14911,EIRE,37.8
